Date, Price min, Price max
13-07-2015, 0.8, 1.1
08-07-2015, 0.6, 1.1
07-07-2015, 0.8, 1.1
16-06-2015, 0.8, 1.2
12-06-2015, 0.8, 1.4
09-06-2015, 1.0, 1.4
01-06-2015, 1.2, 1.45
28-05-2015, 1.0, 1.5
25-05-2015, 1.0, 1.6
20-05-2015, 1.1, 1.6
14-05-2015, 1.0, 1.6
13-05-2015, 1.1, 1.5
12-05-2015, 1.1, 1.7
11-05-2015, 1.0, 1.6
07-05-2015, 1.0, 1.8
04-05-2015, 1.6, 1.8
28-04-2015, 1.4, 1.7
27-04-2015, 1.5, 1.8
23-04-2015, 2.0, 2.8
15-04-2015, 2.8, 2.9
10-04-2015, 2.0, 3.3
07-04-2015, 2.8, 3.3
06-04-2015, 2.7, 3.2
03-04-2015, 2.3, 2.7
01-04-2015, 2.0, 2.3
30-03-2015, 1.6, 2.4
27-03-2015, 1.8, 2.3
26-03-2015, 2.0, 2.3
25-03-2015, 1.8, 2.5
23-03-2015, 2.0, 2.5
18-03-2015, 2.0, 3.2
11-03-2015, 2.8, 4.1
04-03-2015, 3.3, 3.7
23-02-2015, 3.6, 4.0
16-02-2015, 3.4, 4.0
06-02-2015, 2.7, 3.5
04-02-2015, 2.7, 3.6
02-02-2015, 2.6, 3.0
29-01-2015, 2.4, 2.6
21-01-2015, 2.3, 2.6
16-01-2015, 2.0, 3.6
13-01-2015, 1.8, 2.2
06-01-2015, 1.6, 1.8
30-12-2014, 1.8, 2.0
18-12-2014, 1.5, 2.7
09-12-2014, 1.5, 2.2
05-12-2014, 1.5, 2.8
27-11-2014, 1.6, 2.0
25-11-2014, 1.8, 2.0
24-11-2014, 1.8, 1.9
18-11-2014, 1.9, 2.1
14-11-2014, 2.1, 2.4
10-11-2014, 2.0, 2.6
04-11-2014, 2.0, 2.6
28-10-2014, 2.0, 2.4
20-10-2014, 1.6, 2.2
14-10-2014, 1.3, 1.4
06-10-2014, 1.0, 1.3
26-09-2014, 0.9, 1.2
25-09-2014, 0.9, 1.5
15-09-2014, 1.0, 1.4
08-09-2014, 0.9, 1.2
26-08-2014, 1.1, 1.3
18-08-2014, 0.8, 1.2
11-08-2014, 0.8, 1.4
04-08-2014, 1.2, 1.5
30-07-2014, 1.2, 1.6
25-07-2014, 1.6, 1.9
22-07-2014, 1.8, 2.0
21-07-2014, 1.0, 1.8
15-07-2014, 0.8, 1.1
07-07-2014, 1.0, 1.3
01-07-2014, 1.2, 1.4
24-06-2014, 0.7, 1.3
12-06-2014, 1.2, 1.5
29-05-2014, 0.8, 1.2
28-05-2014, 0.85, 1.4
27-05-2014, 1.1, 1.4
26-05-2014, 1.1, 1.6
22-05-2014, 1.0, 1.4
21-05-2014, 1.0, 1.0
19-05-2014, 1.1, 1.6
15-05-2014, 1.0, 1.5
14-05-2014, 1.3, 1.5
13-05-2014, 1.0, 1.6
12-05-2014, 1.45, 1.6
09-05-2014, 1.0, 1.7
07-05-2014, 1.1, 1.7
30-04-2014, 1.4, 2.0
29-04-2014, 1.4, 2.0
28-04-2014, 1.5, 2.0
25-04-2014, 1.4, 2.0
24-04-2014, 1.4, 2.2
23-04-2014, 2.0, 2.3
22-04-2014, 2.0, 2.4
17-04-2014, 2.1, 2.2
16-04-2014, 1.9, 2.1
15-04-2014, 1.8, 2.1
14-04-2014, 1.8, 2.0
08-04-2014, 1.4, 1.6
07-04-2014, 1.2, 1.6
04-04-2014, 1.2, 1.7
03-04-2014, 1.2, 1.8
01-04-2014, 1.4, 1.8
28-03-2014, 1.7, 2.0
24-03-2014, 2.0, 2.2
19-03-2014, 2.0, 3.0
17-03-2014, 2.3, 3.0
14-03-2014, 2.3, 3.2
13-03-2014, 2.5, 3.3
11-03-2014, 2.4, 3.1
05-03-2014, 2.8, 3.5
04-03-2014, 2.8, 3.6
26-02-2014, 3.2, 3.9
24-02-2014, 2.6, 3.8
21-02-2014, 3.0, 4.0
19-02-2014, 3.0, 4.2
17-02-2014, 3.3, 4.1
14-02-2014, 3.6, 4.1
12-02-2014, 3.7, 4.0
10-02-2014, 3.0, 3.7
05-02-2014, 3.0, 3.5
03-02-2014, 3.0, 3.8
31-01-2014, 3.3, 3.7
30-01-2014, 3.0, 3.5
27-01-2014, 2.8, 3.6
24-01-2014, 3.0, 3.6
22-01-2014, 2.8, 3.8
20-01-2014, 2.4, 3.8
15-01-2014, 2.0, 2.7
13-01-2014, 1.7, 2.4
10-01-2014, 2.0, 2.7
06-01-2014, 2.0, 2.5
